,surface,pieces,etage,prix,has_ascenseur,has_balcon,has_chaffage,has_climatisation,has_garage,has_gardien,has_jardin,has_parking,has_piscine,has_terrasse,gouvernerat,ville,type,contrat,latitude,longitude,price_per_m2,surface_per_piece,etage_x_ascenseur,nlp_transaction_negociable,nlp_transaction_urgent,nlp_transaction_first_owner_or_new_mentioned,nlp_transaction_developer_or_promoter_mentioned,nlp_transaction_legal_title_or_status_mentioned,nlp_transaction_legal_title_hint,nlp_property_subtype,nlp_property_furnished,nlp_property_semi_furnished,nlp_property_condition,nlp_property_orientation_mentioned,nlp_property_duplex_penthouse_garden_level_mentioned,nlp_comfort_air_conditioning,nlp_comfort_heating_mentioned,nlp_comfort_double_glazing_mentioned,nlp_comfort_finishing_quality_hint,nlp_location_neighborhood_or_zone,nlp_location_proximity_count,nlp_location_proximity_str,nlp_location_nuisance_or_negative_mentioned,nlp_usage_primary_residence_likely,nlp_usage_investment_likely,nlp_usage_furnished_rental_likely,nlp_standing_luxury_level,nlp_standing_features_count,nlp_standing_features_str,nlp_signals_listing_too_vague,nlp_signals_incoherence_price_vs_surface_hint,nlp_signals_spam_or_low_quality_hint,nlp_signals_extraction_confidence,vis_pool_likely_mean,vis_pool_likely_max,vis_garden_likely_mean,vis_garden_likely_max,vis_sea_view_likely_mean,vis_sea_view_likely_max,vis_furnished_likely_mean,vis_furnished_likely_max,vis_modern_renovation_likely_mean,vis_modern_renovation_likely_max,vis_luxury_visual_score_mean,vis_luxury_visual_score_max,vis_n_images,bge_pca_0,bge_pca_1,bge_pca_2,bge_pca_3,bge_pca_4,bge_pca_5,bge_pca_6,bge_pca_7,bge_pca_8,bge_pca_9,bge_pca_10,bge_pca_11,bge_pca_12,bge_pca_13,bge_pca_14,bge_pca_15,bge_pca_16,bge_pca_17,bge_pca_18,bge_pca_19,bge_pca_20,bge_pca_21,bge_pca_22,bge_pca_23,bge_pca_24,bge_pca_25,bge_pca_26,bge_pca_27,bge_pca_28,bge_pca_29,bge_pca_30,bge_pca_31
3411,60.0,,,250000.0,,,,1.0,,,,1.0,1.0,,,Yasmine,Appartement,vente,,,4166.666666666667,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412,63.0,2.0,0.0,250000.0,,,,,,,,1.0,1.0,,Tunis,Hammamet Nord,Appartement,vente,36.8065,10.1815,3968.253968253968,31.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413,,,,320000.0,,1.0,1.0,1.0,,,,1.0,,,Tunis,Hammamet,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414,69.0,2.0,,190000.0,,,,,,,,,,,Tunis,Hammamet,Appartement,vente,36.8065,10.1815,2753.623188405797,34.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415,,,,,,,,,,,,,,,Tunis,Cité Zouhour,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,,2.0,2.0,160000.0,1.0,,,,,,,,,,Tunis,Hammamet,Appartement,vente,36.8065,10.1815,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417,160.0,4.0,,,,,,,,,,,,,,,Appartement,vente,,,,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3418,,,,170000.0,,,,,,,,,,,Tunis,Mégrine Coteaux,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,117.0,3.0,6.0,180000.0,,,,,,,,,,,Tunis,Nkhilette,Appartement,vente,36.8065,10.1815,1538.4615384615386,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420,100.0,4.0,,160000.0,,,,,,,,,,1.0,Tunis,Carthage,Appartement,vente,36.8065,10.1815,1600.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421,,,,,,,,,,,,,,,Tunis,Hamem Laghzez,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422,,4.0,,195000.0,,,,,,,,,,,,Hiboun,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423,111.0,,0.0,,,,,,,,,,,,,Cité El Wafa Mrezga,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424,54.0,2.0,0.0,290000.0,,,1.0,1.0,,,,1.0,1.0,1.0,Tunis,Ain Zaghouen Nord,Appartement,vente,36.8065,10.1815,5370.37037037037,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425,164.0,,,280000.0,,,,,,,,,,,Tunis,Hammamet,Appartement,vente,36.8065,10.1815,1707.3170731707316,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426,,,,,,,,,,,,,,,Tunis,Matar,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427,111.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,Appartement,vente,,,,55.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3428,111.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,Appartement,vente,,,,55.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,111.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,Appartement,vente,,,,55.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,111.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,Appartement,vente,,,,55.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,111.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,Appartement,vente,,,,55.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,111.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,Appartement,vente,,,,55.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433,111.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,Appartement,vente,,,,55.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,111.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,Appartement,vente,,,,55.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435,170.0,4.0,,607000.0,,1.0,,,,,,,,,Tunis,Riadh El Andalous,Appartement,vente,36.8065,10.1815,3570.5882352941176,42.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,,3.0,0.0,120000.0,,,,,,,,,,,Tunis,Carthage,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,147.0,,0.0,450000.0,,,,,,,,1.0,,1.0,Tunis,La Soukra,Appartement,vente,36.8065,10.1815,3061.2244897959185,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,153.0,,,190000.0,,,,,,,,,,,,Cité El Wafa Mrezga,Appartement,vente,,,1241.8300653594772,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,72.0,2.0,,216000.0,,,,,,,,,,,Tunis,Kélibia,Appartement,vente,36.8065,10.1815,3000.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,,4.0,,220000.0,,,,,,,,,,,,Ezahra Hammem El Ghzez,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,113.0,,1.0,450000.0,1.0,1.0,,,,,,1.0,,,Tunis,Nabeul,Appartement,vente,36.8065,10.1815,3982.3008849557523,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,120.0,3.0,,280000.0,,,,,,,,,,,Sousse,Sousse,Appartement,vente,35.8245,10.6346,2333.3333333333335,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443,88.0,,,285000.0,,,,,1.0,,,1.0,1.0,1.0,Tunis,Carthage,Appartement,vente,36.8065,10.1815,3238.6363636363635,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,,,0.0,285380.0,,,,,,,,,,1.0,,,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,222.0,,,,,,,,,,,,,,,Cité El Wafa Mrezga,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,80.0,3.0,,206000.0,,,,1.0,,,,,,1.0,Tunis,Chotrana,Appartement,vente,36.8065,10.1815,2575.0,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,63.0,,,340000.0,,,1.0,1.0,,,,1.0,,,Tunis,Ain Zaghouen Nord,Appartement,vente,36.8065,10.1815,5396.825396825397,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,125.0,3.0,1.0,412500.0,1.0,,1.0,1.0,,,,1.0,,,Tunis,Ain Zaghouen Nord,Appartement,vente,36.8065,10.1815,3300.0,41.666666666666664,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,156.0,4.0,3.0,330000.0,1.0,1.0,1.0,1.0,,,,1.0,,,Tunis,Ain Zaghouen Nord,Appartement,vente,36.8065,10.1815,2115.3846153846152,39.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,118.0,,,244000.0,1.0,,,,,,1.0,1.0,,,Tunis,Chotrana,Appartement,vente,36.8065,10.1815,2067.7966101694915,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,45.0,,,250000.0,,,1.0,1.0,,,,,,,Tunis,Ain Zaghouen Nord,Appartement,vente,36.8065,10.1815,5555.555555555556,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,220.0,6.0,,330000.0,1.0,,,,,,,,,,Tunis,Tunis,Appartement,vente,36.8065,10.1815,1500.0,36.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,87.0,3.0,1.0,180000.0,,1.0,,,,,,,,1.0,Tunis,Nabeul,Appartement,vente,36.8065,10.1815,2068.9655172413795,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,,4.0,,280000.0,,,,,,,,,,,,L'Aouina,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,,3.0,1.0,250000.0,,,,,,,,,,1.0,,,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,,,,260000.0,,,,,,,,,,,Tunis,Carthage,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,62.0,2.0,,165000.0,1.0,,1.0,1.0,,,,1.0,,,,Nasseriyah,Appartement,vente,,,2661.2903225806454,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,170.0,2.0,,200000.0,,,,,,,1.0,,,1.0,,,Appartement,vente,,,1176.4705882352941,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,,2.0,,130000.0,,,,,,,,1.0,,,Tunis,Soukra,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,105.0,,0.0,355000.0,,,,,,,,,,,,,Appartement,vente,,,3380.9523809523807,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,123.0,3.0,1.0,495000.0,1.0,1.0,1.0,1.0,,,,1.0,,,Tunis,Ain Zaghouen Nord,Appartement,vente,36.8065,10.1815,4024.390243902439,41.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,86.0,,,220000.0,,,,,,,,,,1.0,Monastir,El-Agba,Appartement,vente,35.7643,10.8113,2558.139534883721,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,186.0,4.0,1.0,613800.0,1.0,,1.0,1.0,,,,1.0,,,Tunis,Ain Zaghouen Nord,Appartement,vente,36.8065,10.1815,3300.0,46.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464,,3.0,,355000.0,,,,,,,,,,,,Cité El Wafa Mrezga,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,,2.0,,320000.0,,,,,,,,,,,Nabeul,Hammamet,Appartement,vente,36.4561,10.7376,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3466,132.0,4.0,3.0,,1.0,1.0,1.0,,,,,,,,Tunis,Ain Zaghouan,Appartement,vente,36.8065,10.1815,,33.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,154.0,4.0,,316000.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,L'Aouina,Appartement,vente,,,2051.948051948052,38.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,240.0,3.0,,110000.0,,,,,,,1.0,,,,Tunis,Hammamet,Appartement,vente,36.8065,10.1815,458.3333333333333,80.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,63.0,2.0,0.0,250000.0,,,,,,,,1.0,1.0,,Tunis,Hammamet Nord,Appartement,vente,36.8065,10.1815,3968.253968253968,31.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,131.0,3.0,,590000.0,,,,,,,1.0,1.0,,,Tunis,La Soukra,Appartement,vente,36.8065,10.1815,4503.81679389313,43.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,100.0,3.0,1.0,290000.0,,,,,,,,,,,,Cité El Wafa Mrezga,Appartement,vente,,,2900.0,33.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,85.0,3.0,,185000.0,,,,,,,,,,,Tunis,Hamem Laghzez,Appartement,vente,36.8065,10.1815,2176.470588235294,28.333333333333332,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3473,90.0,3.0,,320000.0,1.0,,,,,,,,,,Tunis,Chott Mariem,Appartement,vente,36.8065,10.1815,3555.5555555555557,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,96.0,,,250000.0,,,,,,,,,,,Sousse,Hammam Sousse,Appartement,vente,35.8245,10.6346,2604.1666666666665,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475,150.0,,2.0,350000.0,1.0,,,,,,,1.0,,,Tunis,Carthage,Appartement,vente,36.8065,10.1815,2333.3333333333335,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476,,,,100000.0,,,,,,,,,,,Tunis,Gremda,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477,120.0,3.0,,400000.0,1.0,,1.0,1.0,,,,1.0,,,Ariana,El Menzah,Appartement,vente,36.8625,10.1956,3333.3333333333335,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,117.0,3.0,6.0,180000.0,,,,,,,,,,,Tunis,Nkhilette,Appartement,vente,36.8065,10.1815,1538.4615384615386,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479,77.0,2.0,,,,,,,,,1.0,,,1.0,Tunis,Soukra,Appartement,vente,36.8065,10.1815,,38.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,135.0,4.0,4.0,250000.0,1.0,,,,,,,,,,Ben Arous,Ben Arous,Appartement,vente,36.753,10.228,1851.851851851852,33.75,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,,3.0,,245000.0,,1.0,1.0,,,,,1.0,,,Tunis,El Mourouj,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,180.0,2.0,0.0,200000.0,,,,,,,1.0,,,,Tunis,Kelibia,Appartement,vente,36.8065,10.1815,1111.111111111111,90.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3483,100.0,,,290000.0,,,,,,,,,,,Tunis,Carthage,Appartement,vente,36.8065,10.1815,2900.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484,,,,110000.0,,,,,,,,,,,,Cité El Wafa Mrezga,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3485,117.0,3.0,6.0,180000.0,,,,,,,,,,,Tunis,Nkhilette,Appartement,vente,36.8065,10.1815,1538.4615384615386,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3486,93.0,4.0,2.0,200000.0,1.0,1.0,1.0,,,,,,,1.0,Tunis,Rades Plage,Appartement,vente,36.8065,10.1815,2150.537634408602,23.25,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3487,135.0,3.0,,442000.0,,1.0,1.0,1.0,,,1.0,,,,Tunis,Carthage,Appartement,vente,36.8065,10.1815,3274.074074074074,45.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488,174.0,,0.0,174000.0,,,,,,,,1.0,,,,Cité El Wafa,Appartement,vente,,,1000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,89.0,2.0,,236000.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,Appartement,vente,,,2651.6853932584268,44.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,50.0,,,420000.0,,1.0,,1.0,,,,1.0,1.0,,Tunis,Chott Mariem,Appartement,vente,36.8065,10.1815,8400.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3491,194.0,,,,,,,,,,,,,,Ben Arous,Hammam Lif,Appartement,vente,36.753,10.228,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,,,4.0,125000.0,,,,,,,,,,,Tunis,Rades,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,160.0,4.0,,,,,,,,,,,,,,,Appartement,vente,,,,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,174.0,,3.0,487200.0,1.0,1.0,1.0,1.0,,,,,,,,,Appartement,vente,,,2800.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,160.0,4.0,1.0,,,,,,,,,,,1.0,,,Appartement,vente,,,,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,160.0,,1.0,490000.0,,1.0,1.0,,,,,,,1.0,Tunis,Hammamet,Appartement,vente,36.8065,10.1815,3062.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,,4.0,,,,,,,,,,,,,,,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,160.0,4.0,1.0,,,,,,,,,,,,,,Appartement,vente,,,,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,,3.0,0.0,280000.0,,,,,,,,,,,Tunis,Carthage Salambo,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,80.0,3.0,,185000.0,,,,,,,,,,,,Baraket Essahel,Appartement,vente,,,2312.5,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,115.0,3.0,,306000.0,1.0,1.0,1.0,1.0,,,,,,1.0,Tunis,Soukra,Appartement,vente,36.8065,10.1815,2660.8695652173915,38.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
