,surface,pieces,etage,has_ascenseur,has_balcon,has_chaffage,has_climatisation,has_gardien,has_jardin,has_parking,has_piscine,has_terrasse,latitude,longitude,price_per_m2,surface_per_piece,etage_x_ascenseur,type,contrat,gouvernerat
2819,107.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,3.0,285532.6189391474,285532.6189391474,293441.4203821656
1420,160.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.71444,10.3112789,1043.75,53.333333333333336,0.0,285532.6189391474,285532.6189391474,218196.17024373435
1562,115.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8749751,10.2454267,3043.478260869565,38.333333333333336,0.0,285532.6189391474,285532.6189391474,320375.0034842321
39,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,1950.0,50.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
1488,130.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4561,10.7376,3230.769230769231,43.333333333333336,0.0,285532.6189391474,285532.6189391474,300305.12820512813
3486,93.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2150.537634408602,23.25,2.0,285532.6189391474,285532.6189391474,293441.4203821656
169,50.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,5300.0,25.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
1356,163.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8811985,10.211819,3036.8098159509204,40.75,0.0,285532.6189391474,285532.6189391474,320375.0034842321
3753,202.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,866.3366336633663,101.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
3815,100.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1750.0,33.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2604,85.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3078.470588235294,42.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2617,80.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,4375.0,40.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
1642,94.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.2720905,9.8708565,1914.8936170212767,47.0,0.0,285532.6189391474,285532.6189391474,243467.8477263652
1290,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8359686,10.5995321,3033.3333333333335,60.0,0.0,285532.6189391474,285532.6189391474,281505.570214618
1381,102.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4012665,10.5572827,3235.294117647059,51.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
1937,110.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.866701741136,10.314321487813311,3409.090909090909,27.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
579,170.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8572699,10.2918693,3823.529411764706,42.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2034,216.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.741,10.2538,2685.185185185185,43.2,5.0,285532.6189391474,285532.6189391474,293441.4203821656
892,50.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4012665,10.5572827,2800.0,16.666666666666668,0.0,285532.6189391474,285532.6189391474,300305.12820512813
780,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.7707582,10.8280511,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,309845.8833033952
159,126.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8002068,10.1857757,2698.4126984126983,63.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2,55.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,2545.4545454545455,27.5,0.0,285532.6189391474,285532.6189391474,300305.12820512813
3437,147.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3061.2244897959185,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
849,72.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7516855,10.2245072,2569.4444444444443,36.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
3510,110.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2409.090909090909,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1598,58.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8585478,10.1682756,3448.2758620689656,29.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
1780,140.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8462,11.0995,2500.0,46.666666666666664,0.0,285532.6189391474,285532.6189391474,300305.12820512813
1917,120.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.81840174113604,10.146821537387302,1625.0,30.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1043,112.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7136861,10.3691813,2232.1428571428573,37.333333333333336,0.0,285532.6189391474,285532.6189391474,218196.17024373435
1546,200.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7571648,10.014927,850.0,40.0,0.0,285532.6189391474,285532.6189391474,240180.81353797184
2351,142.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2112.676056338028,35.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
53,92.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7516855,10.2245072,2173.913043478261,30.666666666666668,0.0,285532.6189391474,285532.6189391474,218196.17024373435
4129,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
1915,229.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8626,10.1559,2576.4192139737993,45.8,5.0,285532.6189391474,285532.6189391474,293441.4203821656
2675,90.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1888.888888888889,30.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
824,107.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8479251,10.2611996,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3785,76.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2565.7894736842104,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
1390,110.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8913101,10.5852113,1227.2727272727273,36.666666666666664,0.0,285532.6189391474,285532.6189391474,281505.570214618
3402,75.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,1466.6666666666667,75.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
2452,86.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8573922,10.2623664,1837.2093023255813,43.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1609,95.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3684.2105263157896,95.0,2.0,285532.6189391474,285532.6189391474,293441.4203821656
1596,70.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8507178,10.2829345,5528.571428571428,35.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
771,71.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.804235,9.2431375,2000.0,35.5,0.0,285532.6189391474,285532.6189391474,266419.2308660581
1872,123.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8641,10.2726,3089.430894308943,41.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1085,120.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,2458.3333333333335,30.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
2714,107.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
1325,146.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8585478,10.1682756,2226.027397260274,36.5,8.0,285532.6189391474,285532.6189391474,320375.0034842321
1465,101.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8456561,11.0935701,2871.2871287128714,50.5,0.0,285532.6189391474,285532.6189391474,300305.12820512813
806,80.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7997675,10.1756926,1437.5,26.666666666666668,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2378,107.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
2415,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8596897,10.3051019,4360.0,100.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2112,105.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.4757,11.0501,2523.809523809524,35.0,0.0,285532.6189391474,285532.6189391474,276683.9253054531
2860,107.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,36.8065,10.188232,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
4213,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2238,57.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8313,10.6105,3508.7719298245615,28.5,0.0,285532.6189391474,285532.6189391474,281505.570214618
963,160.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8484562,10.1634244,2000.0,40.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
398,75.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8541206,10.1626718,2333.3333333333335,37.5,0.0,285532.6189391474,285532.6189391474,320375.0034842321
3999,75.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,4133.333333333333,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
704,85.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7136861,10.3691813,1529.4117647058824,28.333333333333332,0.0,285532.6189391474,285532.6189391474,218196.17024373435
431,150.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8423974,10.1571247,1566.6666666666667,30.0,4.0,285532.6189391474,285532.6189391474,293441.4203821656
292,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,2000.0,50.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
4037,85.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3176.470588235294,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
145,115.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8587351,10.188232,2347.8260869565215,57.5,0.0,285532.6189391474,285532.6189391474,320375.0034842321
2037,134.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.862101741136,10.18602149253975,1417.910447761194,33.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2824,100.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2500.0,33.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1165,100.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.719825,10.2192362,1650.0,25.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
2054,128.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8583,10.2515,2289.0625,32.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3140,116.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2974.137931034483,58.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
339,117.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8002068,10.1857757,3333.3333333333335,58.5,1.0,285532.6189391474,285532.6189391474,293441.4203821656
2329,100.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,5200.0,33.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
265,130.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,3615.3846153846152,21.666666666666668,0.0,285532.6189391474,285532.6189391474,300305.12820512813
3207,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,3271.0280373831774,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
1775,110.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8433,11.1096,1681.8181818181818,55.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
271,46.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,4021.7391304347825,23.0,2.0,285532.6189391474,285532.6189391474,300305.12820512813
696,107.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8599292,10.1531585,2537.88748564868,37.75,5.0,285532.6189391474,285532.6189391474,320375.0034842321
4256,120.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1966.6666666666667,60.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
244,74.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8002068,10.1857757,3648.6486486486488,37.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
4006,75.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,1466.6666666666667,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
476,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8479251,10.2611996,4277.777777777777,72.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2036,129.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.85080174113601,10.298521504145777,5000.0,43.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3546,160.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3062.5,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2463,64.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3906.25,32.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
813,110.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.719825,10.2192362,1727.2727272727273,36.666666666666664,0.0,285532.6189391474,285532.6189391474,218196.17024373435
1918,100.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.87920174113598,10.204821474964309,1000.0,33.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3519,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,320375.0034842321
4221,78.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1410.2564102564102,39.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1808,125.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4452017411364,10.741421916466289,3600.0,41.666666666666664,3.0,285532.6189391474,285532.6189391474,300305.12820512813
2918,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,277143.4970760234
250,88.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,1704.5454545454545,44.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
545,75.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.84177,10.1301259,2666.6666666666665,18.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
738,85.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7516855,10.2245072,1588.235294117647,42.5,0.0,285532.6189391474,285532.6189391474,218196.17024373435
310,63.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8002068,10.1857757,2222.222222222222,31.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1131,170.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,2323.529411764706,56.666666666666664,0.0,285532.6189391474,285532.6189391474,300305.12820512813
1451,220.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.1784491,8.707347,1045.4545454545455,44.0,0.0,285532.6189391474,285532.6189391474,282265.41741518216
4156,102.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,2549.0196078431372,34.0,5.0,285532.6189391474,285532.6189391474,277143.4970760234
15,90.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,2777.777777777778,45.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
3681,67.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,4118.6567164179105,37.75,0.0,285532.6189391474,285532.6189391474,320375.0034842321
2812,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3325,145.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,3103.448275862069,36.25,0.0,285532.6189391474,285532.6189391474,293441.4203821656
363,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,2500.0,50.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
182,70.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8002068,10.1857757,3285.714285714286,35.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1194,170.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8359686,10.5995321,2500.0,85.0,4.0,285532.6189391474,285532.6189391474,281505.570214618
2410,70.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8548083,10.3309924,2857.1428571428573,35.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1121,63.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8507178,10.2829345,3333.3333333333335,31.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
4159,223.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,1058.2959641255604,111.5,0.0,285532.6189391474,285532.6189391474,277143.4970760234
1182,90.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7992041,10.1756221,2111.1111111111113,30.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2980,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4561,10.7376,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,300305.12820512813
614,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7420699,10.2407329,2102.803738317757,35.666666666666664,0.0,285532.6189391474,285532.6189391474,218196.17024373435
1468,90.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8456561,11.0935701,1833.3333333333333,45.0,0.0,285532.6189391474,285532.6189391474,300305.12820512813
401,90.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.719825,10.2192362,1333.3333333333333,30.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
934,109.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8336187,10.1471736,1651.3761467889908,36.333333333333336,0.0,285532.6189391474,285532.6189391474,293441.4203821656
2620,68.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2794.1176470588234,22.666666666666668,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3896,125.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,4080.0,31.25,0.0,285532.6189391474,285532.6189391474,293441.4203821656
726,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8749788,10.5935183,2000.0,70.0,0.0,285532.6189391474,285532.6189391474,281505.570214618
826,64.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4512897,10.7355915,2312.5,21.333333333333332,0.0,285532.6189391474,285532.6189391474,300305.12820512813
1523,80.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8749751,10.2454267,4350.0,40.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
136,95.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8002068,10.1857757,2631.5789473684213,47.5,0.0,285532.6189391474,285532.6189391474,293441.4203821656
628,160.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8625,10.1956,2487.5,160.0,6.0,285532.6189391474,285532.6189391474,320375.0034842321
334,122.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7516855,10.2245072,1844.2622950819673,61.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
390,90.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8095,10.098,1333.3333333333333,30.0,0.0,285532.6189391474,285532.6189391474,240180.81353797184
3150,165.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1696.969696969697,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1821,137.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.4154,10.6532,3941.605839416058,68.5,0.0,285532.6189391474,285532.6189391474,300305.12820512813
3813,120.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,1208.3333333333333,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
710,110.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7404497,10.3029461,2272.7272727272725,27.5,0.0,285532.6189391474,285532.6189391474,218196.17024373435
1039,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.8245,10.6346,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,281505.570214618
2591,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3616,107.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1563,107.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7404497,10.3029461,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,218196.17024373435
3905,107.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
3492,107.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.1815,2537.88748564868,37.75,0.0,285532.6189391474,285532.6189391474,293441.4203821656
1112,60.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.7136861,10.3691813,2666.6666666666665,20.0,0.0,285532.6189391474,285532.6189391474,218196.17024373435
1223,190.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8479251,10.2611996,2368.4210526315787,38.0,0.0,285532.6189391474,285532.6189391474,293441.4203821656
4243,80.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,4200.0,40.0,0.0,285532.6189391474,285532.6189391474,277143.4970760234
1510,108.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8587351,10.188232,1203.7037037037037,36.0,0.0,285532.6189391474,285532.6189391474,320375.0034842321
1754,73.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.8065,10.188232,3328.7671232876714,36.5,0.0,285532.6189391474,285532.6189391474,277143.4970760234
